"AreaTableId","MapId","ParentAreaTableId","AreaBit","Flags","Col5","Flag2","SoundProviderPref","SoundProviderPrefUnderwater","Col09","AmbienceID","ZoneMusic","ZoneName","STRING_FLAGS1","Team","LiquidTypeOverride1","LiquidTypeOverride2","LiquidTypeOverride3","LiquidTypeOverride4","MinElevation","AmbientMultiplier","MountFlags","UwIntroSound","UwAmbience","WorldPvpId","PvpCombatWorldStateID","WildBattlePetLevelMin","WildBattlePetLevelMax","WindSettingsID","Col29"
223,1,215,276,2.003922,0,0,11,0,596,5171,0,0,"Stonebull Lake",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
224,1,215,277,2.003922,0,0,11,0,9,5200,0,7,"Ravaged Caravan",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
225,1,215,278,2.003922,0,0,11,0,9,5231,685,9,"Red Rocks",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
226,0,130,551,2.003922,0,0,11,0,0,5250,0,11,"The Skittering Dark",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
227,0,130,279,2.003922,0,0,11,0,2,5288,0,13,"Valgan's Field",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
228,0,130,280,2.753922,0,0,11,0,749,5317,0,13,"The Sepulcher",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
229,0,130,281,2.003922,0,0,11,0,0,5344,161,13,"Olsen's Farthing",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
230,0,130,282,2.003922,0,0,11,0,0,5377,0,15,"The Greymane Wall",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
231,0,130,283,2.003922,0,0,11,0,768,5411,0,15,"Beren's Peril",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
232,0,130,284,2.003922,0,0,11,0,2,5438,0,0,"The Dawning Isles",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
233,0,130,285,2.003922,0,0,11,0,191,5472,642,14,"Ambermill",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
235,0,130,608,2.003922,0,0,11,0,718,5482,0,13,"Fenris Keep",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
236,0,130,286,2.003922,0,0,11,28,2,4930,0,16,"Shadowfang Keep",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
237,0,130,287,2.003922,0,0,11,0,2,5505,0,13,"The Decrepit Fields",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
238,0,130,587,2.003922,0,0,11,0,2,5543,0,0,"Malden's Orchard",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
239,0,130,588,2.003922,0,0,11,0,2,5576,0,11,"The Ivar Patch",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
240,0,130,288,2.003922,0,0,11,0,2,5604,0,12,"The Dead Field",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
241,0,10,289,2.003922,0,0,11,0,769,5632,0,26,"The Rotting Orchard",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
242,0,10,290,2.003922,0,0,11,0,769,5670,0,28,"Brightwood Grove",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
243,0,10,291,2.003922,0,0,11,0,771,5703,0,0,"Forlorn Rowe",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
244,0,10,292,2.003922,0,0,11,0,2,5728,0,0,"The Whipple Estate",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
245,0,10,563,2.003922,0,0,11,0,768,5764,0,25,"The Yorgen Farmstead",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
246,0,51,293,2.003922,0,0,11,0,723,5804,643,48,"The Cauldron",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
247,0,51,294,2.003922,0,0,11,0,721,5829,0,45,"Grimesilt Dig Site",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
249,0,46,1,2.003922,0,0,11,0,727,5865,0,50,"Dreadmaul Rock",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
250,0,46,579,2.003922,0,0,11,0,0,5894,0,54,"Ruins of Thaurissan",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
251,0,46,2,2.003922,0,0,11,0,728,5931,0,0,"Flame Crest",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
252,0,46,3,2.003922,0,0,11,0,726,5954,301,57,"Blackrock Stronghold",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
253,0,46,4,2.003922,0,0,11,0,0,5995,0,56,"The Pillar of Ash",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
254,0,46,630,2.003922,0,0,11,0,726,471,0,55,"Blackrock Mountain",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
255,0,46,5,2.003922,0,0,11,0,10,6028,0,59,"Altar of Storms",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
256,1,6450,6,2.003906,0,0,11,48,11,6058,711,0,"Aldrassil",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
257,1,141,7,2.003906,0,0,11,0,11,6068,0,0,"Shadowthread Cave",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
258,1,141,8,2.003922,0,0,11,0,11,6103,0,0,"Fel Rock",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
259,1,141,9,2.003922,0,0,11,0,11,6120,714,5,"Lake Al'Ameth",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
260,1,141,10,2.003922,0,0,11,0,11,6147,716,6,"Starbreeze Village",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
261,1,141,11,2.003922,0,0,11,0,0,6184,713,8,"Gnarlpine Hold",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
262,1,141,12,2.003922,0,0,11,0,835,6213,0,0,"Ban'ethil Barrow Den",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
263,1,141,13,2.003922,0,0,11,0,0,6252,717,0,"The Cleft",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
264,1,141,14,2.003922,0,0,11,0,11,6271,718,9,"The Oracle Glade",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
265,1,141,15,2.003922,0,0,11,0,0,6303,721,11,"Wellspring River",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
266,1,141,16,2.003922,0,0,11,0,0,6336,719,9,"Wellspring Lake",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
267,0,0,17,16448,0,0,11,31,1,6367,0,0,"Hillsbrad Foothills",0,0,0,0,0,-500,0.3,0,15,0,0,675,0,0,6,7
268,37,0,580,64,0,0,11,42,0,6406,0,0,"Azshara Crater",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
269,0,0,18,16448,0,0,11,31,0,6435,0,18,"Dun Algaz",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
271,0,267,615,2.503922,0,0,11,573,789,6454,0,22,"Ruins of Southshore",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
272,0,267,19,2.503922,0,0,11,573,790,6492,0,20,"Tarren Mill",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
275,0,267,20,2.003922,0,0,11,0,788,6515,679,21,"Durnholde Keep",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
276,0,0,564,16448,0,0,11,31,0,6544,0,0,"UNUSED Stonewrought Pass",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
277,0,267,21,2.003922,0,0,11,0,1,6586,0,0,"The Foothill Caverns",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
278,0,267,22,2.003922,0,0,11,0,1,6626,301,20,"Brazie Farmstead",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
279,0,267,23,2.003922,0,0,11,0,746,6659,651,30,"Dalaran Crater",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
280,0,267,24,2.003922,0,0,11,37,745,6688,867,34,"Strahnbrad",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
281,0,267,25,2.003922,0,0,11,592,745,6699,867,36,"Ruins of Alterac",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
282,0,267,26,2.003922,0,0,11,592,745,6731,0,35,"Crushridge Hold",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
283,0,267,27,2.003922,0,0,11,592,745,6762,0,35,"Slaughter Hollow",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
284,0,267,28,2.003922,0,0,11,0,1,6795,0,27,"The Uplands",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
285,0,267,29,2.003922,0,0,11,0,2,6818,0,20,"Southpoint Gate",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
286,0,267,30,2.003922,0,0,11,647,791,6849,0,20,"The Sludge Fields",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
287,0,267,31,2.003922,0,0,11,0,1,6883,0,0,"Hillsbrad",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
288,0,267,32,2.003922,0,0,11,0,0,6893,678,27,"Azurelode Mine",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
289,0,267,33,2.003922,0,0,11,0,1,6922,0,26,"Nethander Stead",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
290,0,267,34,2.003922,0,0,11,0,1,6953,0,30,"Dun Garok",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
293,0,0,35,16448,0,0,11,31,1,6972,0,30,"Thoradin's Wall",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
294,0,267,36,2.003922,0,0,11,567,1,7003,0,30,"Eastern Strand",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
295,0,267,616,2.003922,0,0,11,567,1,7032,0,30,"Western Strand",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
296,0,0,37,16448,0,0,11,24,0,7061,122,0,"South Seas UNUSED",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
297,0,5287,38,2.003922,0,0,11,0,0,7095,0,50,"Jaguero Isle",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
298,0,11,39,2.003922,0,0,11,567,3,7120,0,0,"Baradin Bay",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
299,0,11,40,2.003922,0,0,11,567,0,7143,0,0,"Menethil Bay",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
300,0,8,41,2.003922,0,0,11,0,0,7168,0,53,"Misty Reed Strand",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
301,0,33,42,2.003922,0,0,11,567,716,7202,0,0,"The Savage Coast",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
302,0,5287,565,2.003922,0,0,11,567,0,7234,0,0,"The Crystal Shore",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
303,0,33,43,2.003922,0,0,11,0,0,7268,0,0,"Shell Beach",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
305,0,130,44,2.003922,0,0,11,567,0,7291,0,0,"North Tide's Run",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
306,0,130,45,2.003922,0,0,11,567,0,7323,0,0,"South Tide's Run",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
307,0,47,46,2.003922,0,0,11,0,1,7355,0,48,"The Overlook Cliffs",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
308,0,0,631,16448,0,0,11,567,1,7393,0,0,"The Forbidding Sea",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
309,0,11,47,2.003922,0,0,11,0,0,7429,635,24,"Ironbeard's Tomb",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
310,0,5287,48,2.003922,0,0,11,0,0,7462,0,41,"Crystalvein Mine",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
311,0,5287,589,2.003922,0,0,11,567,714,7495,0,44,"Ruins of Aboraz",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
312,0,5287,49,2.003922,0,0,11,567,0,7525,0,0,"Janeiro's Point",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
313,0,45,632,2.003922,0,0,11,0,0,7556,302,31,"Northfold Manor",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
314,0,45,50,2.503922,0,0,11,0,0,7587,301,33,"Go'Shek Farm",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
315,0,45,590,2.003922,0,0,11,0,0,7612,301,31,"Dabyrie's Farmstead",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
316,0,45,51,2.003922,0,0,11,31,0,7651,0,35,"Boulderfist Hall",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
317,0,45,609,2.003922,0,0,11,0,3,7684,0,33,"Witherbark Village",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
318,0,45,52,2.003922,0,0,11,0,0,7721,0,36,"Drywhisker Gorge",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
320,0,45,53,2.503922,0,0,11,0,0,7754,123,30,"Refuge Pointe",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
321,0,45,54,2.503922,0,0,11,0,14,7781,0,30,"Hammerfall",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
322,0,45,581,2.003922,0,0,11,0,8,7792,0,0,"Blackwater Shipwrecks",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
323,0,45,55,2.003922,0,0,11,0,0,7835,0,0,"O'Breen's Camp",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
324,0,45,56,2.503922,0,0,11,0,186,7864,182,36,"Stromgarde Keep",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
325,0,45,57,2.003922,0,0,11,0,0,7895,0,0,"The Tower of Arathor",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
326,0,45,58,2.003922,0,0,11,0,0,7934,0,0,"The Sanctum",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
327,0,45,59,2.003922,0,0,11,0,3,7957,0,40,"Faldir's Cove",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
328,0,45,566,2.003922,0,0,11,567,192,7984,0,0,"The Drowned Reef",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
330,0,0,60,16448,0,0,11,44,3,8016,0,0,"Thandol Span",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
331,1,0,61,16448,0,0,11,584,11,8041,0,0,"Ashenvale",0,0,0,0,0,-500,0.4,0,15,0,0,675,0,0,4,6
332,1,0,62,16448,0,0,11,0,9,4850,0,0,"The Great Sea",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
333,0,45,63,2.003922,0,0,11,0,0,8051,0,38,"Circle of East Binding",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
334,0,45,64,2.003922,0,0,11,0,0,8094,0,38,"Circle of West Binding",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
335,0,45,65,2.003922,0,0,11,0,0,8137,0,38,"Circle of Inner Binding",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
336,0,45,66,2.003922,0,0,11,0,0,8182,0,38,"Circle of Outer Binding",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
337,0,3,67,2.003922,0,0,11,25,7,8227,0,36,"Apocryphan's Rest",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
338,0,3,633,2.003922,0,0,11,25,7,8262,0,39,"Angor Fortress",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
339,0,3,634,2.003922,0,0,11,25,0,8291,0,45,"Lethlor Ravine",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
340,0,3,68,2.503922,0,0,11,25,0,8320,0,47,"Ruins of Kargath",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
341,0,3,69,2.003922,0,0,11,25,739,8345,0,36,"Camp Kosh",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
342,0,3,70,2.003922,0,0,11,25,0,8364,0,39,"Camp Boff",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
343,0,3,71,2.003922,0,0,11,25,0,8383,0,0,"Camp Wurg",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
344,0,3,72,2.003922,0,0,11,25,0,8402,0,43,"Camp Cagg",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
345,0,3,73,2.003922,0,0,11,25,7,8421,0,39,"Agmond's End",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
346,0,3,74,2.003922,0,0,11,25,0,8446,0,36,"Hammertoe's Digsite",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
347,0,3,75,2.003922,0,0,11,25,0,8485,0,43,"Dustbelch Grotto",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
348,0,47,76,2.503922,0,0,11,0,1,8518,0,41,"Aerie Peak",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
349,0,47,77,2.003922,0,0,11,0,1,8539,0,0,"Wildhammer Keep",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
350,0,47,78,2.003922,0,0,11,0,676,8570,0,45,"Quel'Danil Lodge",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
351,0,47,79,2.003922,0,0,11,0,672,8603,0,48,"Skulk Rock",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
352,0,47,80,2.003922,0,0,11,0,672,8624,0,0,"Zun'watha",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
353,0,47,81,2.003922,0,0,11,0,672,8634,0,44,"Shadra'Alor",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
354,0,47,591,2.003922,0,0,11,0,674,8646,0,45,"Jintha'Alor",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
355,0,47,592,2.003922,0,0,11,0,674,8658,0,46,"The Altar of Zul",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
356,0,47,82,2.003922,0,0,11,0,677,8689,0,41,"Seradane",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
357,1,0,83,16448,0,0,11,577,689,8698,0,0,"Feralas",0,0,0,0,0,-500,0.4,0,15,0,0,675,0,0,11,12
358,1,6452,84,2.003922,0,0,11,646,9,8706,0,0,"Brambleblade Ravine",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
359,1,17,85,2.003922,0,0,11,0,7,8745,0,0,"Bael Modan [UNUSED]",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
360,1,215,86,2.003922,0,0,11,0,795,8775,0,7,"The Venture Co. Mine",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
361,1,0,87,16448,0,0,11,573,591,8813,0,0,"Felwood",0,0,0,0,0,-500,0.4,0,15,0,0,675,0,0,14,15
362,1,14,88,2.753922,0,0,11,0,9,8821,791,5,"Razor Hill",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
363,1,6451,89,2.753906,0,0,11,569,9,8842,797,0,"Valley of Trials",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
364,1,6451,90,2.003906,0,75,11,379,9,8874,0,0,"The Den",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
365,1,14,91,2.003906,0,0,11,0,893,8889,0,0,"Burning Blade Coven",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
366,1,14,92,2.003922,0,0,11,0,9,8927,790,7,"Northwatch Foothold",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
367,1,14,93,2.753922,0,0,11,0,891,8966,0,6,"Sen'jin Village",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
368,1,14,94,2.003906,0,0,11,567,891,8997,0,7,"Echo Isles",4,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
369,1,14,95,2.003922,0,0,11,0,9,9018,0,9,"Thunder Ridge",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
370,1,14,96,2.003922,0,0,11,0,9,9045,0,8,"Drygulch Ravine",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
371,1,14,567,2.003922,0,0,11,0,9,9076,0,0,"Dustwind Cave",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
372,1,14,97,2.003922,0,0,11,0,895,9103,796,6,"Tiragarde Keep",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
373,1,14,98,2.003922,0,0,11,567,892,9132,0,0,"Scuttle Coast",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
374,1,14,99,2.003922,0,0,11,621,9,9159,0,0,"Bladefist Bay",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
375,1,14,100,2.003922,0,0,11,567,892,9186,0,0,"Deadeye Shore",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
377,1,0,101,16448,0,0,11,0,9,9213,0,9,"Southfury River",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
378,1,17,102,2.753922,0,0,11,0,226,9244,0,0,"Camp Taurajo [UNUSED]",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
379,1,17,103,2.003922,0,0,11,0,7,9278,688,10,"Far Watch Post",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
380,1,17,104,2.753922,0,0,11,0,805,9306,0,15,"The Crossroads",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
381,1,17,105,2.003922,0,0,11,0,802,9335,0,17,"Boulder Lode Mine",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
382,1,17,552,2.003922,0,0,11,579,806,9369,0,15,"The Sludge Fen",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
383,1,17,106,2.003922,0,0,11,0,0,9397,691,14,"The Dry Hills",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
384,1,17,107,2.003922,0,0,11,370,803,9423,0,11,"Dreadmist Peak",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
385,1,17,108,2.003922,0,0,11,0,3,9452,301,0,"Northwatch Hold [UNUSED]",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
386,1,17,109,2.003922,0,0,11,581,801,9492,0,12,"The Forgotten Pools",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
387,1,17,582,2.003922,0,0,11,581,801,9530,0,12,"Lushwater Oasis",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
388,1,17,110,2.003922,0,0,11,581,801,9561,0,15,"The Stagnant Oasis",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
390,1,17,111,2.003922,0,0,11,0,0,9597,0,0,"Field of Giants [UNUSED]",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
391,1,17,112,2.003922,0,0,11,567,801,9636,692,12,"The Merchant Coast",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
392,1,17,113,2.503922,0,0,11,567,801,9672,687,15,"Ratchet",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
393,1,14,114,2.003906,0,0,11,567,892,9680,0,1,"Darkspear Strand",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
394,571,0,115,16448,0,0,11,437,417,9713,563,0,"Grizzly Hills",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,21,22
395,571,394,116,2.003922,0,0,11,0,460,9740,564,74,"Grizzlemaw",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
396,1,215,117,2.003922,0,0,11,0,798,9751,0,6,"Winterhoof Water Well",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
397,1,215,118,2.003922,0,0,11,0,798,9793,0,7,"Thunderhorn Water Well",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
398,1,215,441,2.003922,0,0,11,0,798,9837,0,8,"Wildmane Water Well",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
399,1,215,610,2.003922,0,0,11,0,9,9875,0,6,"Skyline Ridge",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
400,1,0,442,16448,0,0,11,591,604,9902,0,0,"Thousand Needles",0,0,0,0,0,-500,0.5,0,15,0,0,675,0,0,13,14
401,1,17,443,2.003922,0,0,11,567,801,9935,0,0,"The Tidus Stair",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
403,1,15,568,2.003922,0,0,11,0,0,9965,0,0,"Shady Rest Inn",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
404,1,215,444,2.003922,0,0,11,0,796,9993,102,8,"Bael'dun Digsite",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
405,1,0,445,16448,0,0,11,585,880,10026,0,0,"Desolace",0,0,0,0,0,-500,0.3,0,15,0,0,675,0,0,7,9
406,1,0,446,16448,0,0,11,570,816,10035,0,27,"Stonetalon Mountains",0,0,0,0,0,-500,0.3,0,15,0,0,675,0,0,5,7
407,1,14,447,2.003922,0,0,11,0,14,10076,62,10,"Orgrimmar UNUSED",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
408,0,0,448,16448,0,0,11,0,0,10109,0,0,"Gillijim's Isle",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
409,0,0,449,16448,0,0,11,32,0,10140,0,0,"Island of Doctor Lapidis",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
410,1,14,450,2.003922,0,0,11,0,9,10187,0,8,"Razorwind Canyon",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
411,1,331,451,2.003922,0,0,11,604,848,10220,0,0,"Bathran's Haunt",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
412,1,331,625,2.003922,0,0,11,604,205,10251,0,0,"The Ruins of Ordil'Aran",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
413,1,331,452,2.003922,0,0,11,588,896,10296,0,19,"Maestra's Post",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
414,1,331,453,2.003922,0,0,11,567,856,10325,0,20,"The Zoram Strand",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
415,1,331,454,2.503922,0,0,11,0,11,10357,730,20,"Astranaar",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
416,1,331,455,2.003922,0,0,11,0,852,10367,0,23,"The Shrine of Aessina",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
417,1,331,456,2.003922,0,0,11,573,851,10408,736,25,"Fire Scar Shrine",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
418,1,331,457,2.003922,0,0,11,573,193,10440,751,23,"The Ruins of Stardust",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
419,1,331,458,2.003922,0,0,11,604,204,10481,750,28,"The Howling Vale",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
420,1,331,459,2.503922,0,0,11,0,0,10513,745,25,"Silverwind Refuge",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
421,1,331,460,2.003922,0,0,11,604,0,10548,740,25,"Mystral Lake",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
422,1,331,461,2.003922,0,0,11,0,0,10573,733,26,"Fallen Sky Lake",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
